Timestamp;Project;Model;Model Name;PromptType;Resolution;Resolution Name;RunID;Test Type;TestModule;ReadableName;Status;ExecutionTime(sec);Step count;ErrorType;Manual Check;UpdateStatus
20250421_160016;prestashop;gpt4oHTML;GPT-4o (only HTML);detailed;NO;No screenshot;3;process;test_register;Registration process;SUCCESS;5.93;21;OK;OK;
20250421_160016;prestashop;gpt4oHTML;GPT-4o (only HTML);detailed;NO;No screenshot;3;process;test_login;Authorization process;ERROR;25.6;10;Timeout;FALSE;
20250421_160016;prestashop;gpt4oHTML;GPT-4o (only HTML);detailed;NO;No screenshot;4;process;test_filter;Application of filters process;SUCCESS;7.02;9;OK;OK;
20250421_160016;prestashop;gpt4oHTML;GPT-4o (only HTML);detailed;NO;No screenshot;4;process;test_addtocart;Add to cart process;ERROR;26.53;10;Timeout;FALSE;
20250421_160016;prestashop;gpt4oHTML;GPT-4o (only HTML);detailed;NO;No screenshot;4;process;test_login;Authorization process;ERROR;25.71;7;Timeout;FALSE;
20250421_160016;prestashop;gpt4oHTML;GPT-4o (only HTML);detailed;NO;No screenshot;5;process;test_addtocart;Add to cart process;SUCCESS;7.81;10;OK;OK;
20250421_160016;prestashop;gpt4oHTML;GPT-4o (only HTML);detailed;NO;No screenshot;1;process;test_login;Authorization process;SUCCESS;6.75;10;OK;OK;
20250421_160016;prestashop;gpt4oHTML;GPT-4o (only HTML);detailed;NO;No screenshot;4;process;test_register;Registration process;ERROR;26.25;16;Timeout;TRUE;MB
20250421_160016;prestashop;gpt4oHTML;GPT-4o (only HTML);detailed;NO;No screenshot;1;process;test_register;Registration process;ERROR;105.73;15;NoSuchElement;FALSE;
20250421_160016;prestashop;gpt4oHTML;GPT-4o (only HTML);simple;NO;No screenshot;2;ui;test_clothes;Product pages;SUCCESS;4.96;8;OK;OK;
20250421_160016;prestashop;gpt4oHTML;GPT-4o (only HTML);detailed;NO;No screenshot;5;process;test_register;Registration process;ERROR;15.06;1;NoSuchElement;FALSE;
20250421_160016;prestashop;gpt4oHTML;GPT-4o (only HTML);simple;NO;No screenshot;1;ui;test_home;Home page;ERROR;27.73;5;Timeout;FALSE;
20250421_160016;prestashop;gpt4oHTML;GPT-4o (only HTML);simple;NO;No screenshot;5;ui;test_login;Login page;SUCCESS;4.56;7;OK;OK;
20250421_160016;prestashop;gpt4oHTML;GPT-4o (only HTML);simple;NO;No screenshot;3;ui;test_accessories;Product pages;FAIL;24.8;4;AssertionError;FALSE;
20250421_160016;prestashop;gpt4oHTML;GPT-4o (only HTML);simple;NO;No screenshot;4;ui;test_art;Product pages;FAIL;25.77;5;AssertionError;FALSE;
20250421_160016;prestashop;gpt4oHTML;GPT-4o (only HTML);detailed;NO;No screenshot;5;process;test_filter;Application of filters process;ERROR;49.68;3;Timeout;FALSE;
20250421_160016;prestashop;gpt4oHTML;GPT-4o (only HTML);simple;NO;No screenshot;7;ui;test_home;Home page;FAIL;24.97;5;AssertionError;FALSE;
20250421_160016;prestashop;gpt4oHTML;GPT-4o (only HTML);simple;NO;No screenshot;8;ui;test_clothes;Product pages;FAIL;25.32;2;AssertionError;FALSE;
20250421_160016;prestashop;gpt4oHTML;GPT-4o (only HTML);simple;NO;No screenshot;10;ui;test_art;Product pages;SUCCESS;5.15;10;OK;OK;
20250421_160016;prestashop;gpt4oHTML;GPT-4o (only HTML);simple;NO;No screenshot;9;ui;test_accessories;Product pages;FAIL;26.18;4;AssertionError;FALSE;
20250421_160016;prestashop;gpt4oHTML;GPT-4o (only HTML);simple;NO;No screenshot;13;ui;test_home;Home page;SUCCESS;5.38;9;OK;OK;
20250421_160016;prestashop;gpt4oHTML;GPT-4o (only HTML);detailed;NO;No screenshot;5;process;test_login;Authorization process;SUCCESS;90.21;10;OK;OK;
20250421_160016;prestashop;gpt4oHTML;GPT-4o (only HTML);simple;NO;No screenshot;6;ui;test_register;Registration page;FAIL;55.94;9;AssertionError;FALSE;
20250421_160016;prestashop;gpt4oHTML;GPT-4o (only HTML);simple;NO;No screenshot;15;ui;test_accessories;Product pages;FAIL;4.7;9;AssertionError;FALSE;
20250421_160016;prestashop;gpt4oHTML;GPT-4o (only HTML);simple;NO;No screenshot;11;ui;test_login;Login page;FAIL;26.08;3;AssertionError;FALSE;
20250421_160016;prestashop;gpt4oHTML;GPT-4o (only HTML);simple;NO;No screenshot;12;ui;test_register;Registration page;FAIL;25.35;3;AssertionError;FALSE;
20250421_160016;prestashop;gpt4oHTML;GPT-4o (only HTML);simple;NO;No screenshot;14;ui;test_clothes;Product pages;FAIL;25.28;2;AssertionError;FALSE;
20250421_160016;prestashop;gpt4oHTML;GPT-4o (only HTML);simple;NO;No screenshot;17;ui;test_login;Login page;FAIL;25.44;12;AssertionError;FALSE;
20250421_160016;prestashop;gpt4oHTML;GPT-4o (only HTML);simple;NO;No screenshot;16;ui;test_art;Product pages;FAIL;26.59;2;AssertionError;FALSE;
20250421_160016;prestashop;gpt4oHTML;GPT-4o (only HTML);simple;NO;No screenshot;20;ui;test_clothes;Product pages;FAIL;24.86;4;AssertionError;FALSE;
20250421_160016;prestashop;gpt4oHTML;GPT-4o (only HTML);simple;NO;No screenshot;21;ui;test_accessories;Product pages;FAIL;25.92;3;AssertionError;FALSE;
20250421_160016;prestashop;gpt4oHTML;GPT-4o (only HTML);simple;NO;No screenshot;22;ui;test_art;Product pages;FAIL;25.75;2;AssertionError;FALSE;
20250421_160016;prestashop;gpt4oHTML;GPT-4o (only HTML);simple;NO;No screenshot;18;ui;test_register;Registration page;FAIL;24.84;12;AssertionError;FALSE;
20250421_160016;prestashop;gpt4oHTML;GPT-4o (only HTML);simple;NO;No screenshot;19;ui;test_home;Home page;FAIL;24.72;2;AssertionError;FALSE;
20250421_160016;prestashop;gpt4oHTML;GPT-4o (only HTML);simple;NO;No screenshot;24;ui;test_register;Registration page;FAIL;4.71;2;AssertionError;FALSE;
20250421_160016;prestashop;gpt4oHTML;GPT-4o (only HTML);simple;NO;No screenshot;26;ui;test_clothes;Product pages;SUCCESS;5.38;12;OK;OK;
20250421_160016;prestashop;gpt4oHTML;GPT-4o (only HTML);simple;NO;No screenshot;27;ui;test_accessories;Product pages;FAIL;4.92;2;AssertionError;FALSE;
20250421_160016;prestashop;gpt4oHTML;GPT-4o (only HTML);simple;NO;No screenshot;23;ui;test_login;Login page;SUCCESS;30.03;7;OK;OK;
20250421_160016;prestashop;gpt4oHTML;GPT-4o (only HTML);simple;NO;No screenshot;25;ui;test_home;Home page;FAIL;25.01;5;AssertionError;FALSE;
20250421_160016;prestashop;gpt4oHTML;GPT-4o (only HTML);simple;NO;No screenshot;29;ui;test_login;Login page;FAIL;26.26;8;AssertionError;FALSE;
20250421_160016;prestashop;gpt4oHTML;GPT-4o (only HTML);simple;NO;No screenshot;30;ui;test_register;Registration page;FAIL;25.33;3;AssertionError;FALSE;
20250421_160016;prestashop;gpt4oHTML;GPT-4o (only HTML);simple;NO;No screenshot;28;ui;test_art;Product pages;FAIL;33.5;6;AssertionError;FALSE;
20250421_160016;prestashop;gpt4oHTML;GPT-4o (only HTML);medium;NO;No screenshot;1;ui;test_home;Home page;FAIL;24.51;1;AssertionError;FALSE;
20250421_160016;prestashop;gpt4oHTML;GPT-4o (only HTML);medium;NO;No screenshot;4;ui;test_art;Product pages;SUCCESS;5.7;10;OK;OK;
20250421_160016;prestashop;gpt4oHTML;GPT-4o (only HTML);medium;NO;No screenshot;2;ui;test_clothes;Product pages;FAIL;24.73;8;AssertionError;FALSE;
20250421_160016;prestashop;gpt4oHTML;GPT-4o (only HTML);medium;NO;No screenshot;7;ui;test_home;Home page;SUCCESS;5.13;10;OK;OK;
20250421_160016;prestashop;gpt4oHTML;GPT-4o (only HTML);medium;NO;No screenshot;3;ui;test_accessories;Product pages;ERROR;26.76;1;Timeout;FALSE;
20250421_160016;prestashop;gpt4oHTML;GPT-4o (only HTML);medium;NO;No screenshot;5;ui;test_login;Login page;FAIL;24.9;2;AssertionError;FALSE;
20250421_160016;prestashop;gpt4oHTML;GPT-4o (only HTML);medium;NO;No screenshot;6;ui;test_register;Registration page;FAIL;24.84;1;AssertionError;FALSE;
20250421_160016;prestashop;gpt4oHTML;GPT-4o (only HTML);medium;NO;No screenshot;10;ui;test_art;Product pages;FAIL;5.3;9;AssertionError;FALSE;
20250421_160016;prestashop;gpt4oHTML;GPT-4o (only HTML);medium;NO;No screenshot;11;ui;test_login;Login page;FAIL;10.2;14;AssertionError;FALSE;
20250421_160016;prestashop;gpt4oHTML;GPT-4o (only HTML);medium;NO;No screenshot;9;ui;test_accessories;Product pages;FAIL;29.41;1;AssertionError;FALSE;
20250421_160016;prestashop;gpt4oHTML;GPT-4o (only HTML);medium;NO;No screenshot;14;ui;test_clothes;Product pages;FAIL;5.99;1;AssertionError;FALSE;
20250421_160016;prestashop;gpt4oHTML;GPT-4o (only HTML);medium;NO;No screenshot;15;ui;test_accessories;Product pages;SUCCESS;6.65;12;OK;OK;
20250421_160016;prestashop;gpt4oHTML;GPT-4o (only HTML);medium;NO;No screenshot;16;ui;test_art;Product pages;SUCCESS;4.79;10;OK;OK;
20250421_160016;prestashop;gpt4oHTML;GPT-4o (only HTML);medium;NO;No screenshot;12;ui;test_register;Registration page;FAIL;25.04;6;AssertionError;FALSE;
20250421_160016;prestashop;gpt4oHTML;GPT-4o (only HTML);medium;NO;No screenshot;8;ui;test_clothes;Product pages;FAIL;24.71;1;AssertionError;FALSE;
20250421_160016;prestashop;gpt4oHTML;GPT-4o (only HTML);medium;NO;No screenshot;17;ui;test_login;Login page;SUCCESS;6.68;2;OK;OK;
20250421_160016;prestashop;gpt4oHTML;GPT-4o (only HTML);medium;NO;No screenshot;13;ui;test_home;Home page;ERROR;27.11;4;Timeout;FALSE;
20250421_160016;prestashop;gpt4oHTML;GPT-4o (only HTML);medium;NO;No screenshot;19;ui;test_home;Home page;FAIL;25.53;5;AssertionError;FALSE;
20250421_160016;prestashop;gpt4oHTML;GPT-4o (only HTML);medium;NO;No screenshot;20;ui;test_clothes;Product pages;FAIL;24.98;1;AssertionError;FALSE;
20250421_160016;prestashop;gpt4oHTML;GPT-4o (only HTML);medium;NO;No screenshot;18;ui;test_register;Registration page;SUCCESS;33.26;12;OK;OK;
20250421_160016;prestashop;gpt4oHTML;GPT-4o (only HTML);medium;NO;No screenshot;21;ui;test_accessories;Product pages;FAIL;25.2;3;AssertionError;FALSE;
20250421_160016;prestashop;gpt4oHTML;GPT-4o (only HTML);medium;NO;No screenshot;26;ui;test_clothes;Product pages;FAIL;5.18;1;AssertionError;FALSE;
20250421_160016;prestashop;gpt4oHTML;GPT-4o (only HTML);medium;NO;No screenshot;22;ui;test_art;Product pages;FAIL;24.95;5;AssertionError;FALSE;
20250421_160016;prestashop;gpt4oHTML;GPT-4o (only HTML);medium;NO;No screenshot;24;ui;test_register;Registration page;FAIL;25.12;3;AssertionError;FALSE;
20250421_160016;prestashop;gpt4oHTML;GPT-4o (only HTML);medium;NO;No screenshot;25;ui;test_home;Home page;FAIL;24.74;2;AssertionError;FALSE;
20250421_160016;prestashop;gpt4oHTML;GPT-4o (only HTML);medium;NO;No screenshot;29;ui;test_login;Login page;SUCCESS;5.38;9;OK;OK;
20250421_160016;prestashop;gpt4oHTML;GPT-4o (only HTML);medium;NO;No screenshot;30;ui;test_register;Registration page;FAIL;4.76;10;AssertionError;FALSE;
20250421_160016;prestashop;gpt4oHTML;GPT-4o (only HTML);medium;NO;No screenshot;27;ui;test_accessories;Product pages;FAIL;25.15;5;AssertionError;FALSE;
20250421_160016;prestashop;gpt4oHTML;GPT-4o (only HTML);medium;NO;No screenshot;28;ui;test_art;Product pages;SUCCESS;16.05;11;OK;OK;
20250421_160016;prestashop;gpt4oHTML;GPT-4o (only HTML);detailed;NO;No screenshot;1;ui;test_home;Home page;ERROR;5.33;7;Other;FALSE;
20250421_160016;prestashop;gpt4oHTML;GPT-4o (only HTML);medium;NO;No screenshot;23;ui;test_login;Login page;FAIL;53.66;2;AssertionError;FALSE;
20250421_160016;prestashop;gpt4oHTML;GPT-4o (only HTML);detailed;NO;No screenshot;2;ui;test_clothes;Product pages;FAIL;25.05;3;AssertionError;FALSE;
20250421_160016;prestashop;gpt4oHTML;GPT-4o (only HTML);detailed;NO;No screenshot;4;ui;test_art;Product pages;ERROR;25.14;8;Timeout;FALSE;
20250421_160016;prestashop;gpt4oHTML;GPT-4o (only HTML);detailed;NO;No screenshot;5;ui;test_login;Login page;SUCCESS;5.88;10;OK;OK;
20250421_160016;prestashop;gpt4oHTML;GPT-4o (only HTML);detailed;NO;No screenshot;7;ui;test_home;Home page;FAIL;5.62;8;AssertionError;FALSE;
20250421_160016;prestashop;gpt4oHTML;GPT-4o (only HTML);detailed;NO;No screenshot;3;ui;test_accessories;Product pages;SUCCESS;5.26;12;OK;OK;
20250421_160016;prestashop;gpt4oHTML;GPT-4o (only HTML);detailed;NO;No screenshot;6;ui;test_register;Registration page;FAIL;24.74;7;AssertionError;FALSE;
20250421_160016;prestashop;gpt4oHTML;GPT-4o (only HTML);detailed;NO;No screenshot;9;ui;test_accessories;Product pages;SUCCESS;5.87;9;OK;OK;
20250421_160016;prestashop;gpt4oHTML;GPT-4o (only HTML);detailed;NO;No screenshot;11;ui;test_login;Login page;SUCCESS;5.57;11;OK;OK;
20250421_160016;prestashop;gpt4oHTML;GPT-4o (only HTML);detailed;NO;No screenshot;13;ui;test_home;Home page;SUCCESS;5.13;11;OK;OK;
20250421_160016;prestashop;gpt4oHTML;GPT-4o (only HTML);detailed;NO;No screenshot;14;ui;test_clothes;Product pages;SUCCESS;5.18;5;OK;OK;
20250421_160016;prestashop;gpt4oHTML;GPT-4o (only HTML);detailed;NO;No screenshot;15;ui;test_accessories;Product pages;FAIL;5.22;7;AssertionError;FALSE;
20250421_160016;prestashop;gpt4oHTML;GPT-4o (only HTML);detailed;NO;No screenshot;8;ui;test_clothes;Product pages;FAIL;31.26;3;AssertionError;FALSE;
20250421_160016;prestashop;gpt4oHTML;GPT-4o (only HTML);detailed;NO;No screenshot;12;ui;test_register;Registration page;ERROR;25.31;10;Timeout;FALSE;
20250421_160016;prestashop;gpt4oHTML;GPT-4o (only HTML);detailed;NO;No screenshot;16;ui;test_art;Product pages;ERROR;25.19;7;Timeout;FALSE;
20250421_160016;prestashop;gpt4oHTML;GPT-4o (only HTML);detailed;NO;No screenshot;17;ui;test_login;Login page;FAIL;25.07;3;AssertionError;FALSE;
20250421_160016;prestashop;gpt4oHTML;GPT-4o (only HTML);detailed;NO;No screenshot;20;ui;test_clothes;Product pages;FAIL;4.77;3;AssertionError;FALSE;
20250421_160016;prestashop;gpt4oHTML;GPT-4o (only HTML);detailed;NO;No screenshot;10;ui;test_art;Product pages;ERROR;53.54;5;Timeout;FALSE;
20250421_160016;prestashop;gpt4oHTML;GPT-4o (only HTML);detailed;NO;No screenshot;18;ui;test_register;Registration page;FAIL;24.84;11;AssertionError;FALSE;
20250421_160016;prestashop;gpt4oHTML;GPT-4o (only HTML);detailed;NO;No screenshot;21;ui;test_accessories;Product pages;SUCCESS;4.93;11;OK;OK;
20250421_160016;prestashop;gpt4oHTML;GPT-4o (only HTML);detailed;NO;No screenshot;19;ui;test_home;Home page;ERROR;24.84;6;Timeout;FALSE;
20250421_160016;prestashop;gpt4oHTML;GPT-4o (only HTML);detailed;NO;No screenshot;23;ui;test_login;Login page;SUCCESS;5.3;16;OK;OK;
20250421_160016;prestashop;gpt4oHTML;GPT-4o (only HTML);detailed;NO;No screenshot;26;ui;test_clothes;Product pages;SUCCESS;5.22;12;OK;OK;
20250421_160016;prestashop;gpt4oHTML;GPT-4o (only HTML);detailed;NO;No screenshot;24;ui;test_register;Registration page;FAIL;25.18;13;AssertionError;FALSE;
20250421_160016;prestashop;gpt4oHTML;GPT-4o (only HTML);detailed;NO;No screenshot;27;ui;test_accessories;Product pages;ERROR;26.36;3;Timeout;FALSE;
20250421_160016;prestashop;gpt4oHTML;GPT-4o (only HTML);detailed;NO;No screenshot;25;ui;test_home;Home page;ERROR;5.19;8;Other;FALSE;
20250421_160016;prestashop;llava-llama3;LLaVA-LLaMA3;simple;672;672x672;1;process;test_addtocart;Add to cart process;LOAD_ERROR;0;0;SyntaxError;FALSE;
20250421_160016;prestashop;llava-llama3;LLaVA-LLaMA3;simple;672;672x672;1;process;test_filter;Application of filters process;LOAD_ERROR;0;0;SyntaxError;FALSE;
20250421_160016;prestashop;llava-llama3;LLaVA-LLaMA3;simple;672;672x672;1;process;test_login;Authorization process;LOAD_ERROR;0;0;SyntaxError;TRUE;NO
20250421_160016;prestashop;llava-llama3;LLaVA-LLaMA3;simple;672;672x672;1;process;test_register;Registration process;LOAD_ERROR;0;0;SyntaxError;FALSE;
20250421_160016;prestashop;llava-llama3;LLaVA-LLaMA3;simple;source;1920x893;1;process;test_addtocart;Add to cart process;FALSE_SUCCESS;0.0;0;OK;OK;
20250421_160016;prestashop;llava-llama3;LLaVA-LLaMA3;simple;source;1920x893;1;process;test_filter;Application of filters process;LOAD_ERROR;0;0;Other;FALSE;
20250421_160016;prestashop;llava-llama3;LLaVA-LLaMA3;simple;source;1920x893;1;process;test_login;Authorization process;LOAD_ERROR;0;0;Other;FALSE;
20250421_160016;prestashop;llava-llama3;LLaVA-LLaMA3;simple;source;1920x893;1;process;test_register;Registration process;LOAD_ERROR;0;0;SyntaxError;FALSE;
20250421_160016;prestashop;llava-llama3;LLaVA-LLaMA3;medium;672;672x672;1;process;test_addtocart;Add to cart process;LOAD_ERROR;0;0;Other;TRUE;Q
20250421_160016;prestashop;llava-llama3;LLaVA-LLaMA3;medium;672;672x672;1;process;test_filter;Application of filters process;LOAD_ERROR;0;0;SyntaxError;FALSE;
20250421_160016;prestashop;llava-llama3;LLaVA-LLaMA3;medium;672;672x672;1;process;test_login;Authorization process;LOAD_ERROR;0;0;Other;FALSE;
20250421_160016;prestashop;llava-llama3;LLaVA-LLaMA3;medium;672;672x672;1;process;test_register;Registration process;LOAD_ERROR;0;0;SyntaxError;FALSE;
20250421_160016;prestashop;llava-llama3;LLaVA-LLaMA3;medium;source;1920x893;1;process;test_addtocart;Add to cart process;LOAD_ERROR;0;0;Other;FALSE;
20250421_160016;prestashop;llava-llama3;LLaVA-LLaMA3;medium;source;1920x893;1;process;test_filter;Application of filters process;LOAD_ERROR;0;0;Other;FALSE;
20250421_160016;prestashop;llava-llama3;LLaVA-LLaMA3;medium;source;1920x893;1;process;test_login;Authorization process;ERROR;0.01;0;AttributeError;FALSE;
20250421_160016;prestashop;llava-llama3;LLaVA-LLaMA3;medium;source;1920x893;1;process;test_register;Registration process;LOAD_ERROR;0;0;Other;FALSE;
20250421_160016;prestashop;llava-llama3;LLaVA-LLaMA3;detailed;672;672x672;1;process;test_addtocart;Add to cart process;LOAD_ERROR;0;0;Other;FALSE;
20250421_160016;prestashop;llava-llama3;LLaVA-LLaMA3;detailed;672;672x672;1;process;test_filter;Application of filters process;LOAD_ERROR;0;0;SyntaxError;FALSE;
20250421_160016;prestashop;llava-llama3;LLaVA-LLaMA3;detailed;672;672x672;1;process;test_login;Authorization process;LOAD_ERROR;0;0;Other;FALSE;
20250421_160016;prestashop;llava-llama3;LLaVA-LLaMA3;detailed;672;672x672;1;process;test_register;Registration process;LOAD_ERROR;0;0;SyntaxError;FALSE;
20250421_160016;prestashop;llava-llama3;LLaVA-LLaMA3;detailed;source;1920x893;1;process;test_addtocart;Add to cart process;LOAD_ERROR;0;0;Other;FALSE;
20250421_160016;prestashop;llava-llama3;LLaVA-LLaMA3;detailed;source;1920x893;1;process;test_filter;Application of filters process;LOAD_ERROR;0;0;SyntaxError;FALSE;
20250421_160016;prestashop;llava-llama3;LLaVA-LLaMA3;detailed;source;1920x893;1;process;test_login;Authorization process;ERROR;4.18;0;AttributeError;FALSE;
20250421_160016;prestashop;llava-llama3;LLaVA-LLaMA3;detailed;source;1920x893;1;process;test_register;Registration process;LOAD_ERROR;0;0;Other;FALSE;
20250421_160016;prestashop;llava-llama3;LLaVA-LLaMA3;simple;672;672x672;1;ui;test_accessories;Product pages;LOAD_ERROR;0;0;SyntaxError;FALSE;
20250421_160016;prestashop;gpt4oHTML;GPT-4o (only HTML);detailed;NO;No screenshot;29;ui;test_login;Login page;FAIL;24.64;6;AssertionError;FALSE;
20250421_160016;prestashop;llava-llama3;LLaVA-LLaMA3;simple;672;672x672;1;ui;test_clothes;Product pages;LOAD_ERROR;0;0;SyntaxError;FALSE;
20250421_160016;prestashop;llava-llama3;LLaVA-LLaMA3;simple;672;672x672;1;ui;test_home;Home page;LOAD_ERROR;0;0;SyntaxError;FALSE;
20250421_160016;prestashop;llava-llama3;LLaVA-LLaMA3;simple;672;672x672;1;ui;test_login;Login page;LOAD_ERROR;0;0;SyntaxError;FALSE;
20250421_160016;prestashop;llava-llama3;LLaVA-LLaMA3;simple;672;672x672;1;ui;test_register;Registration page;LOAD_ERROR;0;0;Other;FALSE;
20250421_160016;prestashop;llava-llama3;LLaVA-LLaMA3;simple;source;1920x893;1;ui;test_accessories;Product pages;LOAD_ERROR;0;0;SyntaxError;FALSE;
20250421_160016;prestashop;llava-llama3;LLaVA-LLaMA3;simple;source;1920x893;1;ui;test_art;Product pages;LOAD_ERROR;0;0;Other;FALSE;
20250421_160016;prestashop;llava-llama3;LLaVA-LLaMA3;simple;source;1920x893;1;ui;test_clothes;Product pages;LOAD_ERROR;0;0;SyntaxError;FALSE;
20250421_160016;prestashop;llava-llama3;LLaVA-LLaMA3;simple;source;1920x893;1;ui;test_home;Home page;LOAD_ERROR;0;0;Other;FALSE;
20250421_160016;prestashop;llava-llama3;LLaVA-LLaMA3;simple;source;1920x893;1;ui;test_login;Login page;LOAD_ERROR;0;0;SyntaxError;FALSE;
20250421_160016;prestashop;llava-llama3;LLaVA-LLaMA3;simple;672;672x672;1;ui;test_art;Product pages;FAIL;3.3;0;AssertionError;FALSE;
20250421_160016;prestashop;gpt4oHTML;GPT-4o (only HTML);detailed;NO;No screenshot;22;ui;test_art;Product pages;FAIL;57.4;6;AssertionError;FALSE;
20250421_160016;prestashop;llava-llama3;LLaVA-LLaMA3;medium;672;672x672;1;ui;test_art;Product pages;LOAD_ERROR;0;0;SyntaxError;FALSE;
20250421_160016;prestashop;llava-llama3;LLaVA-LLaMA3;medium;672;672x672;1;ui;test_clothes;Product pages;LOAD_ERROR;0;0;SyntaxError;FALSE;
20250421_160016;prestashop;llava-llama3;LLaVA-LLaMA3;medium;672;672x672;1;ui;test_home;Home page;LOAD_ERROR;0;0;SyntaxError;FALSE;
20250421_160016;prestashop;llava-llama3;LLaVA-LLaMA3;medium;672;672x672;1;ui;test_login;Login page;LOAD_ERROR;0;0;SyntaxError;FALSE;
20250421_160016;prestashop;llava-llama3;LLaVA-LLaMA3;medium;672;672x672;1;ui;test_register;Registration page;LOAD_ERROR;0;0;Other;FALSE;
20250421_160016;prestashop;llava-llama3;LLaVA-LLaMA3;medium;source;1920x893;1;ui;test_accessories;Product pages;LOAD_ERROR;0;0;SyntaxError;FALSE;
20250421_160016;prestashop;llava-llama3;LLaVA-LLaMA3;medium;source;1920x893;1;ui;test_art;Product pages;LOAD_ERROR;0;0;ImportError;FALSE;
20250421_160016;prestashop;llava-llama3;LLaVA-LLaMA3;medium;source;1920x893;1;ui;test_clothes;Product pages;LOAD_ERROR;0;0;SyntaxError;FALSE;
20250421_160016;prestashop;llava-llama3;LLaVA-LLaMA3;medium;source;1920x893;1;ui;test_home;Home page;LOAD_ERROR;0;0;Other;FALSE;
20250421_160016;prestashop;llava-llama3;LLaVA-LLaMA3;medium;source;1920x893;1;ui;test_login;Login page;ERROR;4.3;0;AttributeError;FALSE;
20250421_160016;prestashop;llava-llama3;LLaVA-LLaMA3;medium;source;1920x893;1;ui;test_register;Registration page;LOAD_ERROR;0;0;SyntaxError;FALSE;
20250421_160016;prestashop;llava-llama3;LLaVA-LLaMA3;detailed;672;672x672;1;ui;test_accessories;Product pages;LOAD_ERROR;0;0;Other;FALSE;
20250421_160016;prestashop;llava-llama3;LLaVA-LLaMA3;detailed;672;672x672;1;ui;test_art;Product pages;LOAD_ERROR;0;0;ImportError;FALSE;
20250421_160016;prestashop;llava-llama3;LLaVA-LLaMA3;detailed;672;672x672;1;ui;test_clothes;Product pages;LOAD_ERROR;0;0;SyntaxError;FALSE;
20250421_160016;prestashop;llava-llama3;LLaVA-LLaMA3;detailed;672;672x672;1;ui;test_home;Home page;LOAD_ERROR;0;0;SyntaxError;FALSE;
20250421_160016;prestashop;llava-llama3;LLaVA-LLaMA3;detailed;672;672x672;1;ui;test_login;Login page;LOAD_ERROR;0;0;Other;FALSE;
20250421_160016;prestashop;llava-llama3;LLaVA-LLaMA3;detailed;672;672x672;1;ui;test_register;Registration page;LOAD_ERROR;0;0;Other;FALSE;
20250421_160016;prestashop;llava-llama3;LLaVA-LLaMA3;detailed;source;1920x893;1;ui;test_accessories;Product pages;LOAD_ERROR;0;0;Other;FALSE;
20250421_160016;prestashop;llava-llama3;LLaVA-LLaMA3;detailed;source;1920x893;1;ui;test_art;Product pages;LOAD_ERROR;0;0;Other;FALSE;
20250421_160016;prestashop;llava-llama3;LLaVA-LLaMA3;detailed;source;1920x893;1;ui;test_clothes;Product pages;LOAD_ERROR;0;0;SyntaxError;FALSE;
20250421_160016;prestashop;llava-llama3;LLaVA-LLaMA3;detailed;source;1920x893;1;ui;test_home;Home page;LOAD_ERROR;0;0;SyntaxError;FALSE;
20250421_160016;prestashop;llava-llama3;LLaVA-LLaMA3;detailed;source;1920x893;1;ui;test_login;Login page;LOAD_ERROR;0;0;Other;FALSE;
20250421_160016;prestashop;llava-llama3;LLaVA-LLaMA3;detailed;source;1920x893;1;ui;test_register;Registration page;LOAD_ERROR;0;0;SyntaxError;FALSE;
20250421_160016;prestashop;llava-llamav3HTML;LLaVA-LLaMA3 (only HTML);simple;NO;No screenshot;1;process;test_addtocart;Add to cart process;LOAD_ERROR;0;0;SyntaxError;FALSE;
20250421_160016;prestashop;llava-llamav3HTML;LLaVA-LLaMA3 (only HTML);simple;NO;No screenshot;1;process;test_filter;Application of filters process;LOAD_ERROR;0;0;Other;FALSE;
20250421_160016;prestashop;gpt4oHTML;GPT-4o (only HTML);detailed;NO;No screenshot;30;ui;test_register;Registration page;ERROR;24.99;4;Timeout;FALSE;
20250421_160016;prestashop;llava-llamav3HTML;LLaVA-LLaMA3 (only HTML);simple;NO;No screenshot;1;process;test_register;Registration process;LOAD_ERROR;0;0;Other;TRUE;Q
20250421_160016;prestashop;llava-llamav3HTML;LLaVA-LLaMA3 (only HTML);medium;NO;No screenshot;1;process;test_addtocart;Add to cart process;LOAD_ERROR;0;0;SyntaxError;FALSE;
20250421_160016;prestashop;gpt4oHTML;GPT-4o (only HTML);detailed;NO;No screenshot;28;ui;test_art;Product pages;FAIL;50.36;7;AssertionError;FALSE;
20250421_160016;prestashop;llava-llamav3HTML;LLaVA-LLaMA3 (only HTML);medium;NO;No screenshot;1;process;test_login;Authorization process;LOAD_ERROR;0;0;SyntaxError;TRUE;NO
20250421_160016;prestashop;llava-llamav3HTML;LLaVA-LLaMA3 (only HTML);medium;NO;No screenshot;1;process;test_register;Registration process;LOAD_ERROR;0;0;SyntaxError;FALSE;
20250421_160016;prestashop;llava-llama3;LLaVA-LLaMA3;simple;source;1920x893;1;ui;test_register;Registration page;SUCCESS;9.97;0;OK;OK;
20250421_160016;prestashop;llava-llamav3HTML;LLaVA-LLaMA3 (only HTML);simple;NO;No screenshot;1;process;test_login;Authorization process;ERROR;4.23;0;AttributeError;FALSE;
